county,date,new_cases,case_avg,daily_change
新北市,2021-05-15,75,0,0
新北市,2021-05-16,97,0,0
新北市,2021-05-17,148,0,0
新北市,2021-05-18,106,0,0
新北市,2021-05-19,129,0,0
新北市,2021-05-20,157,0,0
新北市,2021-05-21,144,122.28571428571429,Inf
新北市,2021-05-22,384,166.42857142857142,0.3609813084112148
新北市,2021-05-23,150,174,0.04549356223175973
新北市,2021-05-24,276,192.28571428571428,0.10509031198686367
新北市,2021-05-25,243,211.85714285714286,0.10178306092124821
新北市,2021-05-26,254,229.71428571428572,0.08428860418071478
新北市,2021-05-27,323,253.42857142857142,0.10323383084577105
新北市,2021-05-28,277,272.42857142857144,0.07497181510710271
新北市,2021-05-29,224,249.57142857142858,-0.08390141583639225
新北市,2021-05-30,193,255.71428571428572,0.024613623354321677
新北市,2021-05-31,171,240.71428571428572,-0.05865921787709497
新北市,2021-06-01,166,229.71428571428572,-0.0456973293768546
新北市,2021-06-02,310,237.71428571428572,0.03482587064676617
新北市,2021-06-03,265,229.42857142857142,-0.034855769230769315
新北市,2021-06-04,227,222.28571428571428,-0.03113325031133249
新北市,2021-06-05,229,223,0.0032133676092545352
新北市,2021-06-06,160,218.28571428571428,-0.021140294682895616
新北市,2021-06-07,82,205.57142857142858,-0.05824607329842923
新北市,2021-06-08,123,199.42857142857142,-0.02988186240444765
新北市,2021-06-09,162,178.28571428571428,-0.10601719197707735
新北市,2021-06-10,112,156.42857142857142,-0.12259615384615387
新北市,2021-06-11,120,141.14285714285714,-0.0977168949771689
新北市,2021-06-12,133,127.42857142857143,-0.09716599190283397
新北市,2021-06-13,81,116.14285714285714,-0.08856502242152471
新北市,2021-06-14,98,118.42857142857143,0.019680196801968072
新北市,2021-06-15,65,110.14285714285714,-0.0699638118214717
新北市,2021-06-16,65,96.28571428571429,-0.1258106355382619
新北市,2021-06-17,87,92.71428571428571,-0.03709198813056392
新北市,2021-06-18,76,86.42857142857143,-0.06779661016949144
新北市,2021-06-19,81,79,-0.08595041322314052
新北市,2021-06-20,44,73.71428571428571,-0.06690777576853534
新北市,2021-06-21,38,65.14285714285714,-0.11627906976744184
新北市,2021-06-22,43,62,-0.04824561403508766
新北市,2021-06-23,45,59.142857142857146,-0.046082949308755713
新北市,2021-06-24,54,54.42857142857143,-0.07971014492753624
新北市,2021-06-25,32,48.142857142857146,-0.11548556430446191
新北市,2021-06-26,36,41.714285714285715,-0.1335311572700297
新北市,2021-06-27,41,41.285714285714285,-0.010273972602739774
新北市,2021-06-28,33,40.57142857142857,-0.017301038062283763
新北市,2021-06-29,22,37.57142857142857,-0.07394366197183098
新北市,2021-06-30,23,34.42857142857143,-0.08365019011406834
新北市,2021-07-01,20,29.571428571428573,-0.14107883817427386
新北市,2021-07-02,15,27.142857142857142,-0.08212560386473436
新北市,2021-07-03,24,25.428571428571427,-0.06315789473684215
新北市,2021-07-04,11,21.142857142857142,-0.1685393258426966
新北市,2021-07-05,5,17.142857142857142,-0.1891891891891892
新北市,2021-07-06,11,15.571428571428571,-0.09166666666666666
新北市,2021-07-07,14,14.285714285714286,-0.08256880733944948
新北市,2021-07-08,6,12.285714285714286,-0.13999999999999999
新北市,2021-07-09,11,11.714285714285714,-0.04651162790697687
新北市,2021-07-10,13,10.142857142857142,-0.13414634146341461
新北市,2021-07-11,12,10.285714285714286,0.014084507042253646
新北市,2021-07-12,10,11,0.06944444444444436
新北市,2021-07-13,15,11.571428571428571,0.051948051948051924
新北市,2021-07-14,2,9.857142857142858,-0.14814814814814808
新北市,2021-07-15,2,9.285714285714286,-0.057971014492753596
新北市,2021-07-16,11,9.285714285714286,0
新北市,2021-07-17,5,8.142857142857142,-0.12307692307692321
新北市,2021-07-18,7,7.428571428571429,-0.08771929824561395
新北市,2021-07-19,11,7.571428571428571,0.019230769230769162
新北市,2021-07-20,6,6.285714285714286,-0.16981132075471697
新北市,2021-07-21,2,6.285714285714286,0
新北市,2021-07-22,11,7.571428571428571,0.20454545454545453
新北市,2021-07-23,13,7.857142857142857,0.03773584905660376
新北市,2021-07-24,9,8.428571428571429,0.07272727272727281
新北市,2021-07-25,5,8.142857142857142,-0.03389830508474585
新北市,2021-07-27,4,7.142857142857143,-0.12280701754385955
新北市,2021-07-28,8,7.428571428571429,0.03999999999999998
新北市,2021-07-29,7,8.142857142857142,0.09615384615384605
新北市,2021-07-30,4,7.142857142857143,-0.12280701754385955
新北市,2021-07-31,6,6.142857142857143,-0.13999999999999999
新北市,2021-08-01,6,5.714285714285714,-0.06976744186046516
新北市,2021-08-02,3,5.428571428571429,-0.049999999999999975
新北市,2021-08-03,10,6.285714285714286,0.1578947368421052
新北市,2021-08-04,14,7.142857142857143,0.13636363636363644
新北市,2021-08-05,4,6.714285714285714,-0.06000000000000003
新北市,2021-08-06,4,6.714285714285714,0
新北市,2021-08-07,4,6.428571428571429,-0.04255319148936168
新北市,2021-08-08,1,5.714285714285714,-0.11111111111111113
新北市,2021-08-09,1,5.428571428571429,-0.049999999999999975
新北市,2021-08-10,3,4.428571428571429,-0.18421052631578946
新北市,2021-08-11,6,3.2857142857142856,-0.2580645161290323
新北市,2021-08-12,1,2.857142857142857,-0.1304347826086956
新北市,2021-08-13,0,2.2857142857142856,-0.20000000000000007
新北市,2021-08-14,2,2,-0.12499999999999994
新北市,2021-08-15,1,2,0
新北市,2021-08-16,6,2.7142857142857144,0.3571428571428572
新北市,2021-08-17,2,2.5714285714285716,-0.0526315789473684
新北市,2021-08-18,2,2,-0.2222222222222223
新北市,2021-08-19,1,2,0
新北市,2021-08-20,3,2.4285714285714284,0.2142857142857142
新北市,2021-08-21,2,2.4285714285714284,0
新北市,2021-08-22,1,2.4285714285714284,0
新北市,2021-08-23,4,2.142857142857143,-0.11764705882352937
新北市,2021-08-24,1,2,-0.06666666666666664
新北市,2021-08-25,0,1.7142857142857142,-0.1428571428571429
新北市,2021-08-26,1,1.7142857142857142,0
新北市,2021-08-27,0,1.2857142857142858,-0.2499999999999999
新北市,2021-08-28,0,1,-0.2222222222222223
新北市,2021-08-29,11,2.4285714285714284,1.4285714285714284
新北市,2021-08-30,3,2.2857142857142856,-0.058823529411764684
新北市,2021-08-31,2,2.4285714285714284,0.06249999999999997
新北市,2021-09-01,0,2.4285714285714284,0
新北市,2021-09-02,0,2.2857142857142856,-0.058823529411764684
新北市,2021-09-03,1,2.4285714285714284,0.06249999999999997
新北市,2021-09-04,0,2.4285714285714284,0
新北市,2021-09-05,2,1.1428571428571428,-0.5294117647058824
新北市,2021-09-06,9,2,0.7500000000000001
新北市,2021-09-07,7,2.7142857142857144,0.3571428571428572
新北市,2021-09-08,7,3.7142857142857144,0.3684210526315789
新北市,2021-09-09,2,4,0.07692307692307689
新北市,2021-09-10,1,4,0
新北市,2021-09-11,0,4,0
新北市,2021-09-12,1,3.857142857142857,-0.0357142857142857
新北市,2021-09-13,1,2.7142857142857144,-0.2962962962962963
新北市,2021-09-14,2,2,-0.26315789473684215
新北市,2021-09-15,0,1,-0.5
新北市,2021-09-16,2,1,0
新北市,2021-09-17,0,0.8571428571428571,-0.1428571428571429
新北市,2021-09-18,0,0.8571428571428571,0
新北市,2021-09-19,0,0.7142857142857143,-0.1666666666666666
新北市,2021-09-20,0,0.5714285714285714,-0.20000000000000007
新北市,2021-09-21,0,0.2857142857142857,-0.5
新北市,2021-09-22,1,0.42857142857142855,0.5
新北市,2021-09-23,0,0.14285714285714285,-0.6666666666666666
新北市,2021-09-24,1,0.2857142857142857,1
新北市,2021-09-25,0,0.2857142857142857,0
新北市,2021-09-26,0,0.2857142857142857,0
新北市,2021-09-27,0,0.2857142857142857,0
新北市,2021-09-28,0,0.2857142857142857,0
新北市,2021-09-29,1,0.2857142857142857,0
新北市,2021-09-30,0,0.2857142857142857,0
新北市,2021-10-01,0,0.14285714285714285,-0.5
新北市,2021-10-02,0,0.14285714285714285,0
新北市,2021-10-03,0,0.14285714285714285,0
新北市,2021-10-04,0,0.14285714285714285,0
新北市,2021-10-05,0,0.14285714285714285,0
新北市,2021-10-06,0,0,-1
新北市,2021-10-07,0,0,0
新北市,2021-10-08,0,0,0
新北市,2021-10-09,0,0,0
新北市,2021-10-10,0,0,0
新北市,2021-10-11,1,0.14285714285714285,Inf
新北市,2021-10-12,0,0.14285714285714285,0
新北市,2021-10-13,0,0.14285714285714285,0
新北市,2021-10-14,0,0.14285714285714285,0
新北市,2021-10-15,0,0.14285714285714285,0
新北市,2021-10-16,1,0.2857142857142857,1
新北市,2021-10-17,0,0.2857142857142857,0
新北市,2021-10-18,0,0.14285714285714285,-0.5
